,Wave Number0,Intensity0,Wave Number1,Intensity1,Wave Number2,Intensity2,Wave Number3,Intensity3,Wave Number4,Intensity4,Wave Number5,Intensity5,Wave Number6,Intensity6,Wave Number7,Intensity7,Wave Number8,Intensity8,Wave Number9,Intensity9,Wave Number10,Intensity10,Wave Number11,Intensity11,Wave Number12,Intensity12,Wave Number13,Intensity13,Wave Number14,Intensity14,Wave Number15,Intensity15,Wave Number16,Intensity16,Wave Number17,Intensity17,Wave Number18,Intensity18,Wave Number19,Intensity19,Wave Number20,Intensity20,Wave Number21,Intensity21,Wave Number22,Intensity22,Wave Number23,Intensity23,Wave Number24,Intensity24,Wave Number25,Intensity25,Wave Number26,Intensity26,Wave Number27,Intensity27,Wave Number28,Intensity28,Wave Number29,Intensity29,Wave Number30,Intensity30,Wave Number31,Intensity31,Wave Number32,Intensity32,Wave Number33,Intensity33,Wave Number34,Intensity34,Wave Number35,Intensity35,Wave Number36,Intensity36,Wave Number37,Intensity37,Wave Number38,Intensity38,Wave Number39,Intensity39,Wave Number40,Intensity40,Wave Number41,Intensity41,Wave Number42,Intensity42,Wave Number43,Intensity43,Wave Number44,Intensity44,Wave Number45,Intensity45,Wave Number46,Intensity46,Wave Number47,Intensity47,Wave Number48,Intensity48,Wave Number49,Intensity49,Wave Number50,Intensity50,Wave Number51,Intensity51,Wave Number52,Intensity52,Wave Number53,Intensity53,Wave Number54,Intensity54,Wave Number55,Intensity55,Wave Number56,Intensity56,Wave Number57,Intensity57,Wave Number58,Intensity58,Wave Number59,Intensity59,Wave Number60,Intensity60,Wave Number61,Intensity61,Wave Number62,Intensity62,Wave Number63,Intensity63,Wave Number64,Intensity64,Wave Number65,Intensity65,Wave Number66,Intensity66,Wave Number67,Intensity67,Wave Number68,Intensity68,Wave Number69,Intensity69,Wave Number70,Intensity70,Wave Number71,Intensity71,Wave Number72,Intensity72,Wave Number73,Intensity73,Wave Number74,Intensity74,Wave Number75,Intensity75,Wave Number76,Intensity76,Wave Number77,Intensity77,Wave Number78,Intensity78,Wave Number79,Intensity79,Wave Number80,Intensity80,Wave Number81,Intensity81,Wave Number82,Intensity82,Wave Number83,Intensity83,Wave Number84,Intensity84,Wave Number85,Intensity85,Wave Number86,Intensity86,Wave Number87,Intensity87,Wave Number88,Intensity88,Wave Number89,Intensity89,Wave Number90,Intensity90,Wave Number91,Intensity91,Wave Number92,Intensity92,Wave Number93,Intensity93,Wave Number94,Intensity94,Wave Number95,Intensity95,Wave Number96,Intensity96,Wave Number97,Intensity97,Wave Number98,Intensity98,Wave Number99,Intensity99,Wave Number100,Intensity100,Wave Number101,Intensity101,Wave Number102,Intensity102,Wave Number103,Intensity103,Wave Number104,Intensity104,Wave Number105,Intensity105,Wave Number106,Intensity106,Wave Number107,Intensity107,Wave Number108,Intensity108,Wave Number109,Intensity109,Wave Number110,Intensity110,Wave Number111,Intensity111,Wave Number112,Intensity112,Wave Number113,Intensity113,Wave Number114,Intensity114
1453,49.17839,0.18665,49.17839,0.17526,49.17839,0.21576,49.17839,0.20627,49.17839,0.17348,49.17839,0.16769,49.17839,0.1827,49.17839,0.20716,49.17839,0.23038,49.17839,0.1727,49.17839,0.17799,49.17839,0.02623,49.17839,0.21821,49.17839,0.03484,49.17839,0.01636,49.17839,0.03211,49.17839,0.05419,49.17839,0.06806,49.17839,0.05497,49.17839,0.05044,49.17839,0.03144,49.17839,0.06262,49.17839,0.12257,49.17839,0.05453,49.17839,0.05436,49.17839,0.02064,49.17839,0.16399,49.17839,0.13007,49.17839,0.19307,49.17839,0.06736,49.17839,0.1215,49.17839,0.12469,49.17839,0.14487,49.17839,0.17574,49.17839,0.13969,49.17839,0.19123,49.17839,0.18976,49.17839,0.06855,49.17839,0.0567,49.17839,0.16032,49.17839,0.15658,49.17839,0.12328,49.17839,0.16218,49.17839,0.18893,49.17839,0.16229,49.17839,0.12323,49.17839,0.1169,49.17839,0.13643,49.17839,0.17179,49.17839,0.12456,49.17839,0.03556,49.17839,0.00843,49.17839,0.04374,49.17839,0.0495,49.17839,0.06701,49.17839,0.05036,49.17839,0.05632,49.17839,0.02906,49.17839,0.03391,49.17839,0.0506,49.17839,0.03744,49.17839,0.22394,49.17839,0.15792,49.17839,0.16752,49.17839,0.05126,49.17839,0.22383,49.17839,0.11144,49.17839,0.16308,49.17839,0.19489,49.17839,0.15449,49.17839,0.10146,49.17839,0.20957,49.17839,0.14938,49.17839,0.14005,49.17839,0.15503,49.17839,0.16918,49.17839,0.0971,49.17839,0.2207,49.17839,0.09762,49.17839,0.138,49.17839,0.12931,49.17839,0.14815,49.17839,0.29855,49.17839,0.02672,49.17839,0.02082,49.17839,0.02029,49.17839,0.03879,49.17839,0.07342,49.17839,0.03617,49.17839,0.04382,49.17839,0.02115,49.17839,0.05612,49.17839,0.04934,49.17839,0.02733,49.17839,0.15045,49.17839,0.07165,49.17839,0.22553,49.17839,0.05544,49.17839,0.13447,49.17839,0.15701,49.17839,0.12053,49.17839,0.20003,49.17839,0.18064,49.17839,0.08935,49.17839,0.11373,49.17839,0.11998,49.17839,0.12422,49.17839,0.13195,49.17839,0.12877,49.17839,0.08893,49.17839,0.14851,49.17839,0.0901,49.17839,0.10088,49.17839,0.09416,49.17839,0.10697
1454,48.93732,0.19613,48.93732,0.18661,48.93732,0.21199,48.93732,0.19352,48.93732,0.18739,48.93732,0.18483,48.93732,0.20607,48.93732,0.18186,48.93732,0.21047,48.93732,0.15647,48.93732,0.19868,48.93732,0.02454,48.93732,0.05628,48.93732,0.03504,48.93732,0.01449,48.93732,0.03392,48.93732,0.05313,48.93732,0.06579,48.93732,0.05091,48.93732,0.05063,48.93732,0.03282,48.93732,0.05886,48.93732,0.11839,48.93732,0.05434,48.93732,0.0544,48.93732,0.01431,48.93732,0.20105,48.93732,0.10407,48.93732,0.18651,48.93732,0.06325,48.93732,0.10519,48.93732,0.17598,48.93732,0.16933,48.93732,0.20107,48.93732,0.14357,48.93732,0.12397,48.93732,0.12644,48.93732,0.06263,48.93732,0.05473,48.93732,0.16625,48.93732,0.14825,48.93732,0.15087,48.93732,0.13339,48.93732,0.19824,48.93732,0.12778,48.93732,0.1223,48.93732,0.14612,48.93732,0.11236,48.93732,0.14215,48.93732,0.26345,48.93732,0.03511,48.93732,0.00242,48.93732,0.04277,48.93732,0.04456,48.93732,0.06127,48.93732,0.04577,48.93732,0.05943,48.93732,0.01829,48.93732,0.03874,48.93732,0.04636,48.93732,0.04245,48.93732,0.1476,48.93732,0.16759,48.93732,0.1221,48.93732,0.04956,48.93732,0.16614,48.93732,0.14796,48.93732,0.15985,48.93732,0.13658,48.93732,0.11487,48.93732,0.12251,48.93732,0.1431,48.93732,0.14959,48.93732,0.12737,48.93732,0.12746,48.93732,0.13258,48.93732,0.10329,48.93732,0.21551,48.93732,0.12311,48.93732,0.16771,48.93732,0.10939,48.93732,0.11862,48.93732,0.21456,48.93732,0.0268,48.93732,0.0215,48.93732,0.01713,48.93732,0.03469,48.93732,0.06739,48.93732,0.03017,48.93732,0.04708,48.93732,0.01998,48.93732,0.0529,48.93732,0.04746,48.93732,0.02604,48.93732,0.10679,48.93732,0.12244,48.93732,0.15644,48.93732,0.05327,48.93732,0.11984,48.93732,0.17908,48.93732,0.15083,48.93732,0.17466,48.93732,0.19131,48.93732,0.06588,48.93732,0.10644,48.93732,0.12233,48.93732,0.12056,48.93732,0.1094,48.93732,0.10852,48.93732,0.08951,48.93732,0.18189,48.93732,0.11751,48.93732,0.0924,48.93732,0.10229,48.93732,0.11934
1455,48.69625,0.21574,48.69625,0.19345,48.69625,0.18813,48.69625,0.18494,48.69625,0.20377,48.69625,0.19624,48.69625,0.22233,48.69625,0.17792,48.69625,0.18499,48.69625,0.17255,48.69625,0.19431,48.69625,0.02426,48.69625,0.01737,48.69625,0.03549,48.69625,0.01023,48.69625,0.03371,48.69625,0.06016,48.69625,0.06373,48.69625,0.04803,48.69625,0.05099,48.69625,0.03736,48.69625,0.05462,48.69625,0.11861,48.69625,0.05574,48.69625,0.05124,48.69625,0.01081,48.69625,0.17163,48.69625,0.12593,48.69625,0.13798,48.69625,0.06196,48.69625,0.1404,48.69625,0.19474,48.69625,0.1538,48.69625,0.15625,48.69625,0.11047,48.69625,0.08388,48.69625,0.0951,48.69625,0.05819,48.69625,0.05411,48.69625,0.17059,48.69625,0.11682,48.69625,0.18218,48.69625,0.12751,48.69625,0.15924,48.69625,0.12503,48.69625,0.14948,48.69625,0.1899,48.69625,0.11666,48.69625,0.14993,48.69625,0.09736,48.69625,0.03726,48.69625,0.00281,48.69625,0.0369,48.69625,0.0459,48.69625,0.05489,48.69625,0.03997,48.69625,0.06289,48.69625,0.01244,48.69625,0.04729,48.69625,0.04301,48.69625,0.04391,48.69625,0.08643,48.69625,0.12569,48.69625,0.07599,48.69625,0.04987,48.69625,0.10759,48.69625,0.15816,48.69625,0.11699,48.69625,0.1056,48.69625,0.11697,48.69625,0.18157,48.69625,0.09936,48.69625,0.14257,48.69625,0.14421,48.69625,0.12945,48.69625,0.11771,48.69625,0.13655,48.69625,0.16159,48.69625,0.15997,48.69625,0.17793,48.69625,0.12041,48.69625,0.1133,48.69625,0.11101,48.69625,0.02803,48.69625,0.01982,48.69625,0.01497,48.69625,0.0389,48.69625,0.05617,48.69625,0.0231,48.69625,0.05031,48.69625,0.01991,48.69625,0.04923,48.69625,0.04566,48.69625,0.02433,48.69625,0.1007,48.69625,0.12141,48.69625,0.10588,48.69625,0.0515,48.69625,0.15023,48.69625,0.15047,48.69625,0.13732,48.69625,0.12683,48.69625,0.13953,48.69625,0.09732,48.69625,0.13628,48.69625,0.13216,48.69625,0.139,48.69625,0.11573,48.69625,0.10745,48.69625,0.12547,48.69625,0.18668,48.69625,0.15088,48.69625,0.11553,48.69625,0.13648,48.69625,0.14848
1456,48.45518,0.21478,48.45518,0.18146,48.45518,0.17799,48.45518,0.19368,48.45518,0.19423,48.45518,0.18386,48.45518,0.21291,48.45518,0.19954,48.45518,0.18589,48.45518,0.20508,48.45518,0.1719,48.45518,0.02434,48.45518,0.08713,48.45518,0.02885,48.45518,0.00667,48.45518,0.03216,48.45518,0.07043,48.45518,0.06227,48.45518,0.04298,48.45518,0.04949,48.45518,0.042,48.45518,0.05161,48.45518,0.12312,48.45518,0.05517,48.45518,0.04682,48.45518,0.01212,48.45518,0.12655,48.45518,0.18002,48.45518,0.11201,48.45518,0.06423,48.45518,0.19749,48.45518,0.15074,48.45518,0.1245,48.45518,0.1192,48.45518,0.08743,48.45518,0.09907,48.45518,0.11811,48.45518,0.0561,48.45518,0.0541,48.45518,0.17202,48.45518,0.10665,48.45518,0.18386,48.45518,0.15364,48.45518,0.12126,48.45518,0.15476,48.45518,0.18399,48.45518,0.20615,48.45518,0.14143,48.45518,0.18716,48.45518,-0.02036,48.45518,0.03262,48.45518,0.00788,48.45518,0.02771,48.45518,0.0537,48.45518,0.05103,48.45518,0.0298,48.45518,0.06034,48.45518,0.01601,48.45518,0.05581,48.45518,0.03928,48.45518,0.04012,48.45518,0.08106,48.45518,0.09466,48.45518,0.0744,48.45518,0.05151,48.45518,0.09548,48.45518,0.13221,48.45518,0.09963,48.45518,0.1241,48.45518,0.15043,48.45518,0.22463,48.45518,0.11372,48.45518,0.14511,48.45518,0.17407,48.45518,0.16601,48.45518,0.13821,48.45518,0.16943,48.45518,0.11798,48.45518,0.16282,48.45518,0.15249,48.45518,0.15377,48.45518,0.13675,48.45518,0.09609,48.45518,0.02294,48.45518,0.0151,48.45518,0.01393,48.45518,0.05023,48.45518,0.04676,48.45518,0.01525,48.45518,0.04937,48.45518,0.02223,48.45518,0.04432,48.45518,0.04346,48.45518,0.02278,48.45518,0.13437,48.45518,0.07873,48.45518,0.10806,48.45518,0.05113,48.45518,0.2001,48.45518,0.11349,48.45518,0.10228,48.45518,0.11967,48.45518,0.10013,48.45518,0.16928,48.45518,0.1711,48.45518,0.13016,48.45518,0.15925,48.45518,0.15359,48.45518,0.12444,48.45518,0.16333,48.45518,0.15267,48.45518,0.14832,48.45518,0.14986,48.45518,0.16332,48.45518,0.15906
1457,48.21411,0.19872,48.21411,0.17189,48.21411,0.19269,48.21411,0.20148,48.21411,0.17537,48.21411,0.17049,48.21411,0.20092,48.21411,0.21944,48.21411,0.21178,48.21411,0.21178,48.21411,0.16267,48.21411,0.02279,48.21411,0.25387,48.21411,0.01558,48.21411,0.00617,48.21411,0.03111,48.21411,0.07567,48.21411,0.06482,48.21411,0.03651,48.21411,0.04666,48.21411,0.04203,48.21411,0.04873,48.21411,0.12516,48.21411,0.05334,48.21411,0.04146,48.21411,0.01697,48.21411,0.1214,48.21411,0.20195,48.21411,0.13131,48.21411,0.06646,48.21411,0.19757,48.21411,0.11476,48.21411,0.12598,48.21411,0.13281,48.21411,0.10506,48.21411,0.15942,48.21411,0.16917,48.21411,0.05541,48.21411,0.05281,48.21411,0.1781,48.21411,0.13191,48.21411,0.15958,48.21411,0.18205,48.21411,0.11745,48.21411,0.19,48.21411,0.18339,48.21411,0.17051,48.21411,0.15956,48.21411,0.2075,48.21411,-0.02149,48.21411,0.02001,48.21411,0.01162,48.21411,0.01896,48.21411,0.06197,48.21411,0.05345,48.21411,0.01793,48.21411,0.0504,48.21411,0.0249,48.21411,0.05978,48.21411,0.03534,48.21411,0.03299,48.21411,0.12589,48.21411,0.10124,48.21411,0.1159,48.21411,0.05214,48.21411,0.13891,48.21411,0.12052,48.21411,0.12673,48.21411,0.16389,48.21411,0.17064,48.21411,0.17541,48.21411,0.17115,48.21411,0.15602,48.21411,0.17837,48.21411,0.20589,48.21411,0.17413,48.21411,0.1644,48.21411,0.1116,48.21411,0.12555,48.21411,0.12189,48.21411,0.17282,48.21411,0.16783,48.21411,0.18183,48.21411,0.00873,48.21411,0.00832,48.21411,0.01311,48.21411,0.06126,48.21411,0.04489,48.21411,0.00861,48.21411,0.04324,48.21411,0.02447,48.21411,0.0382,48.21411,0.04124,48.21411,0.02051,48.21411,0.17714,48.21411,0.05998,48.21411,0.15613,48.21411,0.05135,48.21411,0.2076,48.21411,0.11725,48.21411,0.094,48.21411,0.15898,48.21411,0.10933,48.21411,0.20051,48.21411,0.16202,48.21411,0.12162,48.21411,0.1532,48.21411,0.1952,48.21411,0.13433,48.21411,0.15005,48.21411,0.12212,48.21411,0.115,48.21411,0.15366,48.21411,0.14397,48.21411,0.13324
1458,47.97304,0.19804,47.97304,0.18303,47.97304,0.21014,47.97304,0.19132,47.97304,0.17596,47.97304,0.1787,47.97304,0.20838,47.97304,0.20659,47.97304,0.22937,47.97304,0.18455,47.97304,0.17562,47.97304,0.01868,47.97304,0.28519,47.97304,0.00378,47.97304,0.00742,47.97304,0.03155,47.97304,0.07331,47.97304,0.07212,47.97304,0.03337,47.97304,0.04693,47.97304,0.03458,47.97304,0.04319,47.97304,0.11915,47.97304,0.05404,47.97304,0.03332,47.97304,0.02288,47.97304,0.16107,47.97304,0.15519,47.97304,0.17439,47.97304,0.06496,47.97304,0.14565,47.97304,0.1249,47.97304,0.16215,47.97304,0.17834,47.97304,0.14707,47.97304,0.20471,47.97304,0.1758,47.97304,0.05637,47.97304,0.04863,47.97304,0.18497,47.97304,0.16315,47.97304,0.14408,47.97304,0.16916,47.97304,0.15182,47.97304,0.18656,47.97304,0.14412,47.97304,0.12822,47.97304,0.14755,47.97304,0.179,47.97304,0.07951,47.97304,0.00787,47.97304,0.00844,47.97304,0.01506,47.97304,0.06726,47.97304,0.05996,47.97304,0.01176,47.97304,0.04191,47.97304,0.03004,47.97304,0.05828,47.97304,0.03464,47.97304,0.02506,47.97304,0.16872,47.97304,0.12108,47.97304,0.15475,47.97304,0.05058,47.97304,0.21044,47.97304,0.14396,47.97304,0.16468,47.97304,0.1631,47.97304,0.14676,47.97304,0.10167,47.97304,0.19586,47.97304,0.15905,47.97304,0.14902,47.97304,0.19224,47.97304,0.18361,47.97304,0.13382,47.97304,0.14485,47.97304,0.09583,47.97304,0.11593,47.97304,0.15511,47.97304,0.16599,47.97304,0.31794,47.97304,-0.00686,47.97304,0.00105,47.97304,0.01269,47.97304,0.06682,47.97304,0.04707,47.97304,0.00549,47.97304,0.03683,47.97304,0.02441,47.97304,0.03142,47.97304,0.0408,47.97304,0.01628,47.97304,0.16409,47.97304,0.07573,47.97304,0.20103,47.97304,0.04998,47.97304,0.16337,47.97304,0.1607,47.97304,0.11991,47.97304,0.19636,47.97304,0.153,47.97304,0.13923,47.97304,0.12736,47.97304,0.12445,47.97304,0.12785,47.97304,0.18351,47.97304,0.11615,47.97304,0.10707,47.97304,0.12438,47.97304,0.09427,47.97304,0.12477,47.97304,0.10943,47.97304,0.10889
1459,47.73197,0.21418,47.73197,0.20084,47.73197,0.2038,47.73197,0.182,47.73197,0.19069,47.73197,0.19962,47.73197,0.224,47.73197,0.18317,47.73197,0.21376,47.73197,0.165,47.73197,0.18898,47.73197,0.01355,47.73197,0.1338,47.73197,0.0009,47.73197,0.00762,47.73197,0.03243,47.73197,0.06899,47.73197,0.07897,47.73197,0.03374,47.73197,0.05336,47.73197,0.02228,47.73197,0.03331,47.73197,0.10714,47.73197,0.05748,47.73197,0.02349,47.73197,0.02826,47.73197,0.19538,47.73197,0.11166,47.73197,0.18028,47.73197,0.05991,47.73197,0.11795,47.73197,0.16281,47.73197,0.18795,47.73197,0.1839,47.73197,0.15042,47.73197,0.16954,47.73197,0.12889,47.73197,0.06002,47.73197,0.04331,47.73197,0.18201,47.73197,0.15447,47.73197,0.15744,47.73197,0.13445,47.73197,0.19946,47.73197,0.15367,47.73197,0.11449,47.73197,0.1177,47.73197,0.12688,47.73197,0.1467,47.73197,0.18345,47.73197,0.00333,47.73197,-0.00107,47.73197,0.01678,47.73197,0.07209,47.73197,0.06366,47.73197,0.01404,47.73197,0.04426,47.73197,0.0273,47.73197,0.05214,47.73197,0.03966,47.73197,0.01944,47.73197,0.14185,47.73197,0.11331,47.73197,0.13528,47.73197,0.04857,47.73197,0.21818,47.73197,0.16618,47.73197,0.15502,47.73197,0.12376,47.73197,0.12084,47.73197,0.07657,47.73197,0.14572,47.73197,0.15322,47.73197,0.12521,47.73197,0.14642,47.73197,0.16153,47.73197,0.11978,47.73197,0.19724,47.73197,0.09944,47.73197,0.14175,47.73197,0.13749,47.73197,0.13256,47.73197,0.20282,47.73197,-0.01232,47.73197,-0.00521,47.73197,0.014,47.73197,0.06905,47.73197,0.04632,47.73197,0.00694,47.73197,0.03636,47.73197,0.02348,47.73197,0.02442,47.73197,0.04313,47.73197,0.0116,47.73197,0.11438,47.73197,0.09245,47.73197,0.17942,47.73197,0.04615,47.73197,0.13462,47.73197,0.18519,47.73197,0.14036,47.73197,0.17481,47.73197,0.16567,47.73197,0.08533,47.73197,0.11633,47.73197,0.13572,47.73197,0.1152,47.73197,0.13128,47.73197,0.09073,47.73197,0.09181,47.73197,0.15738,47.73197,0.10588,47.73197,0.10597,47.73197,0.10303,47.73197,0.11674
1460,47.4909,0.21693,47.4909,0.19522,47.4909,0.18695,47.4909,0.18788,47.4909,0.19414,47.4909,0.20416,47.4909,0.22042,47.4909,0.18482,47.4909,0.19242,47.4909,0.17427,47.4909,0.17868,47.4909,0.01056,47.4909,0.07477,47.4909,0.00778,47.4909,0.0048,47.4909,0.03193,47.4909,0.06853,47.4909,0.08,47.4909,0.03256,47.4909,0.06209,47.4909,0.01185,47.4909,0.02318,47.4909,0.09704,47.4909,0.05918,47.4909,0.01623,47.4909,0.03228,47.4909,0.16622,47.4909,0.11517,47.4909,0.14593,47.4909,0.0546,47.4909,0.14119,47.4909,0.16683,47.4909,0.16201,47.4909,0.13224,47.4909,0.10692,47.4909,0.12467,47.4909,0.10469,47.4909,0.06474,47.4909,0.04176,47.4909,0.17434,47.4909,0.12401,47.4909,0.19101,47.4909,0.12418,47.4909,0.20409,47.4909,0.13682,47.4909,0.1224,47.4909,0.14506,47.4909,0.12892,47.4909,0.1446,47.4909,0.08816,47.4909,0.00406,47.4909,-0.01064,47.4909,0.0187,47.4909,0.07633,47.4909,0.06169,47.4909,0.01967,47.4909,0.05396,47.4909,0.02085,47.4909,0.04046,47.4909,0.04687,47.4909,0.01906,47.4909,0.09543,47.4909,0.08907,47.4909,0.09945,47.4909,0.04822,47.4909,0.15946,47.4909,0.14292,47.4909,0.11503,47.4909,0.10934,47.4909,0.12947,47.4909,0.11602,47.4909,0.10523,47.4909,0.14883,47.4909,0.13272,47.4909,0.12785,47.4909,0.14604,47.4909,0.13816,47.4909,0.21351,47.4909,0.1309,47.4909,0.18125,47.4909,0.14554,47.4909,0.11078,47.4909,0.07619,47.4909,-0.00438,47.4909,-0.0096,47.4909,0.01571,47.4909,0.06981,47.4909,0.04354,47.4909,0.01149,47.4909,0.04223,47.4909,0.02314,47.4909,0.01779,47.4909,0.04577,47.4909,0.00929,47.4909,0.09508,47.4909,0.08091,47.4909,0.13608,47.4909,0.04144,47.4909,0.15021,47.4909,0.15377,47.4909,0.11802,47.4909,0.13932,47.4909,0.129,47.4909,0.0839,47.4909,0.13915,47.4909,0.13408,47.4909,0.1272,47.4909,0.10206,47.4909,0.08894,47.4909,0.11378,47.4909,0.18553,47.4909,0.13769,47.4909,0.12087,47.4909,0.12623,47.4909,0.14812
1461,47.24983,0.19671,47.24983,0.17287,47.24983,0.18668,47.24983,0.19224,47.24983,0.18313,47.24983,0.19184,47.24983,0.20216,47.24983,0.20837,47.24983,0.19367,47.24983,0.19136,47.24983,0.1593,47.24983,0.01121,47.24983,0.11798,47.24983,0.01901,47.24983,-0.00199,47.24983,0.03081,47.24983,0.06965,47.24983,0.07505,47.24983,0.0283,47.24983,0.06596,47.24983,0.00689,47.24983,0.02093,47.24983,0.09476,47.24983,0.0562,47.24983,0.01235,47.24983,0.03302,47.24983,0.12954,47.24983,0.15369,47.24983,0.13252,47.24983,0.05185,47.24983,0.18858,47.24983,0.12868,47.24983,0.12773,47.24983,0.09951,47.24983,0.08642,47.24983,0.12658,47.24983,0.1307,47.24983,0.06652,47.24983,0.04574,47.24983,0.17228,47.24983,0.11483,47.24983,0.20544,47.24983,0.14419,47.24983,0.16598,47.24983,0.15275,47.24983,0.16,47.24983,0.18182,47.24983,0.15364,47.24983,0.16205,47.24983,0.01446,47.24983,0.00413,47.24983,-0.01512,47.24983,0.01683,47.24983,0.07419,47.24983,0.0564,47.24983,0.02344,47.24983,0.05841,47.24983,0.01565,47.24983,0.02524,47.24983,0.04996,47.24983,0.02254,47.24983,0.08744,47.24983,0.08903,47.24983,0.10048,47.24983,0.0481,47.24983,0.12766,47.24983,0.11218,47.24983,0.10479,47.24983,0.13836,47.24983,0.16108,47.24983,0.18574,47.24983,0.1208,47.24983,0.1442,47.24983,0.15857,47.24983,0.14846,47.24983,0.15392,47.24983,0.16665,47.24983,0.17814,47.24983,0.15216,47.24983,0.18926,47.24983,0.16033,47.24983,0.12237,47.24983,0.0665,47.24983,0.0097,47.24983,-0.01254,47.24983,0.01495,47.24983,0.0644,47.24983,0.04388,47.24983,0.01629,47.24983,0.0492,47.24983,0.02111,47.24983,0.01237,47.24983,0.04456,47.24983,0.00901,47.24983,0.12279,47.24983,0.064,47.24983,0.12844,47.24983,0.03753,47.24983,0.17848,47.24983,0.12835,47.24983,0.092,47.24983,0.13904,47.24983,0.11133,47.24983,0.11644,47.24983,0.16023,47.24983,0.12091,47.24983,0.14305,47.24983,0.11869,47.24983,0.11303,47.24983,0.13675,47.24983,0.16674,47.24983,0.14708,47.24983,0.15035,47.24983,0.14379,47.24983,0.15981
1462,47.00876,0.18341,47.00876,0.1634,47.00876,0.19648,47.00876,0.18236,47.00876,0.17575,47.00876,0.18811,47.00876,0.19518,47.00876,0.21597,47.00876,0.20808,47.00876,0.18096,47.00876,0.15602,47.00876,0.01336,47.00876,0.19328,47.00876,0.02674,47.00876,-0.01116,47.00876,0.03181,47.00876,0.06663,47.00876,0.06686,47.00876,0.02463,47.00876,0.06319,47.00876,0.00442,47.00876,0.02836,47.00876,0.09972,47.00876,0.05063,47.00876,0.0098,47.00876,0.02779,47.00876,0.13811,47.00876,0.16761,47.00876,0.15231,47.00876,0.05122,47.00876,0.18763,47.00876,0.11294,47.00876,0.12862,47.00876,0.11139,47.00876,0.11747,47.00876,0.16094,47.00876,0.16935,47.00876,0.06393,47.00876,0.05047,47.00876,0.1715,47.00876,0.12587,47.00876,0.18005,47.00876,0.15896,47.00876,0.14317,47.00876,0.17846,47.00876,0.18155,47.00876,0.17677,47.00876,0.16125,47.00876,0.1659,47.00876,0.04928,47.00876,0.00202,47.00876,-0.01597,47.00876,0.01473,47.00876,0.0648,47.00876,0.04948,47.00876,0.02464,47.00876,0.05247,47.00876,0.01175,47.00876,0.01413,47.00876,0.0473,47.00876,0.02514,47.00876,0.11177,47.00876,0.11359,47.00876,0.13009,47.00876,0.04503,47.00876,0.14354,47.00876,0.11983,47.00876,0.12654,47.00876,0.16563,47.00876,0.16732,47.00876,0.18425,47.00876,0.16579,47.00876,0.13566,47.00876,0.15815,47.00876,0.17257,47.00876,0.16392,47.00876,0.16319,47.00876,0.14759,47.00876,0.12884,47.00876,0.15651,47.00876,0.14756,47.00876,0.14723,47.00876,0.15477,47.00876,0.0203,47.00876,-0.0153,47.00876,0.01229,47.00876,0.05042,47.00876,0.0461,47.00876,0.01943,47.00876,0.05238,47.00876,0.01535,47.00876,0.00819,47.00876,0.03836,47.00876,0.00931,47.00876,0.15688,47.00876,0.06537,47.00876,0.15742,47.00876,0.03401,47.00876,0.16112,47.00876,0.14372,47.00876,0.0999,47.00876,0.15581,47.00876,0.13085,47.00876,0.1333,47.00876,0.13065,47.00876,0.11868,47.00876,0.13262,47.00876,0.1531,47.00876,0.12866,47.00876,0.1244,47.00876,0.12887,47.00876,0.11747,47.00876,0.14684,47.00876,0.12497,47.00876,0.1304
